capital de birmania	82702
capital de botswana	83341
capital de bulgaria	82696
capital de burundi	82706
capital de bélgica	83330
capital de california	84258
capital de canadá	83224
capital de chile	82730
capital de chipre	82904
capital de colombia	82780
capital de colorado	84274
capital de conneticut	84280
capital de costa rica	82797
capital de cuba	82873
capital de delaware	84286
capital de dinamarca	82927
capital de egipto	83507
capital de escocia	83479
capital de españa	84083
capital de estado	82621
capital de estonia	84031
capital de etiopía	83006
capital de filipinas	83888
capital de finlandia	83014
capital de francia	83645
capital de gabón	83720
capital de gales	83492
capital de gambia	83722
capital de georgia	84063
capital de georgia	84317
capital de ghana	83724
capital de granada	83728
capital de grecia	83036
capital de guatemala	82802
capital de guinea	83730
capital de guinea-bissau	83732
capital de haití	82879
capital de hawai	84329
capital de honduras	82805
capital de hungría	83752
capital de illinois	84362
capital de indiana	84369
capital de indonesia	83560
capital de irak	83580
capital de irlanda	83465
capital de irán	83566
capital de islandia	83758
capital de israel	83077
capital de italia	83127
capital de jamaica	82890
capital de jordania	83632
capital de kansas	84390
capital de kazajstán	84068
capital de kenia	83637
capital de kentucky	84394
capital de kuwait	83642
capital de la china	82740
capital de la república de madagascar	83797
capital de la república dominicana	82881
capital de laos	83774
capital de lesotho	83783
capital de letonia	84035
capital de liberia	83785
capital de libia	83787
capital de liechtenstein	83790
capital de lituania	84040
capital de louisiana	84403
capital de luxemburgo	83792
capital de maine	84410
capital de malasia	83803
capital de malawi	83801
capital de mali	83814
capital de malta	83818
capital de marruecos	83837
capital de maryland	84419
capital de massachusetts	84426
capital de mauritania	83820
capital de michigan	84458
capital de minnesota	84471
capital de misisipí	84479
capital de missouri	84489
capital de moldavia	84043
capital de mongolia	83830
capital de montana	84501
capital de mozambique	83842
capital de myanmar	82702
capital de méjico	82837
capital de nación	82619
capital de nebraska	84505
capital de nepal	83549
capital de nevada	84509
capital de nicaragua	82811
capital de nigeria	83857
capital de noruega	82943
capital de níger	83852
capital de ohio	84618
capital de oklahoma	84629
capital de omán	83861
capital de oregon	84637
capital de panamá	82813
capital de perú	83880
capital de polonia	83895
capital de portugal	83911
capital de provincia	82620
capital de qatar	83916
capital de riesgo	106884
capital de ruanda	83172
capital de rumanía	83168
capital de rusia	83991
capital de samoa occidental	83938
capital de san marino	83942
capital de senegal	83957
capital de sierra leona	83962
capital de singapur	83965
capital de siria	84131
capital de somalia	83970
capital de sri lanka	82721
capital de suecia	82949
capital de suiza	84123
capital de surinam	84118
capital de swazilandia	84120
capital de tailandia	84146
capital de taiwan	82772
capital de tanzania	84135
capital de tayikistán	84072
capital de tennessee	84674
capital de texas	84679
capital de togo	82920
capital de trabajo	106885
capital de turkmenistán	84074
capital de turquía	84161
capital de túnez	84149
capital de ucrania	84047
capital de uganda	84177
capital de utah	84711
capital de uzbekistán	84078
capital de venezuela	84783
capital de vermont	84713
capital de vietnam	84792
capital de virginia	84720
capital de washington	84740
capital de wisconsin	84762
capital de wyoming	84770
capital de yibuti	82932
capital de zambia	84801
capital de zimbabue	84808
capital del brasil	83350
capital del camerún	82710
capital del congo	82788
capital del ecuador	83000
capital del japón	83609
capital del líbano	83777
capital del pakistán	83866
capital del paraguay	83875
capital del sudán	84113
capital del tíbet	83551
capital del uruguay	84776
capital del zaire	82792
capital francesa	83645
capital italiana	83127
capital nacional	82619
capital operativo	106886
capital social	106821
capitel	50183
capitolio	59494
capoc	115544
capota	59799
cappuccino	78912
capricornio	82596
capsaicina	116158
captación	50514
captopril	50207
captura	114279
capucha	54876
capuchina	78221
capuchino	78912
capó	54876
capón	77067
caqui	55369
caquita de perro	85333
cara	53551
cara	54702
cara	58903
cara	81774
cara	82002
caracas	84783
caracol	64582
caracol	77981
caracolillo	64588
caramelo	51567
caramelo	76721
caramelo	76734
caramelo	76735
caramelo	76750
caramelo	76805
caramelo de azúcar	76805
caramelo de chocolate	76753
caramelo de melaza	76785
caramelo de melaza	76807
caramelo de menta	76780
caramelo de menta	76782
caramelo de miel	76779
caramillo	50802
caramillo	58754
carapacho	114545
caravana	50063
caravana	50066
caravana	53288
caravana	60773
caravansar	50233
caravansaray	50233
caravasar	50233
carbamato	114768
carbamida	116473
carboloy	114772
carbomicina	50242
carbonada flamenca	78524
carbonado	114773
carbonara	78294
carbonato	114800
carbonato cálcico	115614
carbonato de amonio	114478
carbonato de calcio	115614
carbonato de magnesio	115660
carbonato de potasio	115157
carbonato de sodio	116232
carbonato sódico	116232
carbonato ácido de potasio	115153
carboncillo	50817
carboncillo	50820
carbonera	51435
carbonera	51437
carbonil	114756
carbonilla	114774
carbonilla	115137
carbonilo	114756
carbonilo	114757
carbono	113913
carborundo	114805
carboxilo	114758
carburador	50247
carburante	115239
carburo	114770
carburo de calcio	114748
carburo de hierro	114840
carburo de silicio	116202
carbón	50820
carbón	114153
carbón	114899
carbón activado	114790
carbón animal	114058
carbón bituminoso	114901
carbón graso	114764
carbón vegetal	114153
carcaj	57859
carcasa	54032
carcasa	58778
carcinógeno	114775
carcinógenos	114775
cardamomo	78238
cardamum	78238
cardcastle	54964
cardenillo	57054
cardenillo	60818
cardenillo	116040
cardenillo	116539
cardhouse	54964
cardiógrafo	50262
carena	54981
careta antigás	54219
careta con barras	48127
carey	114544
carga	49777
carga	55761
carga	55762
carga	60953
carga de profundidad	52801
carga explosiva	50825
carga explosiva	60953
cargador	50382
cargo	49777
cargos de mantenimiento	106608
carguero	49208
carguero	50288
caridad	106487
carillón	50290
carillón	50949
carioplasma	65510
cariátide	50398
carlinga	51498
carlota	76816
carlota rusa	76835
carlotina	76795
carmelita	48402
carminativo	50292
carmín	55740
carnada	47904
carne	77100
carne blanca	77089
carne cruda	77106
carne de buey	77197
carne de búfalo	77196
carne de caballo	77219
carne de cerdo	77237
carne de conejo	77220
carne de cordero	77225
carne de oveja	77221
carne de ternera	77210
carne de venado	77124
carne en conserva	77202
carne en gelatina	77296
carne para asar	76601
carne picada	77104
carne roja	77108
carnero	77221
caroteno	114361
carotenoide	114360
carpa	47698
carpa	51176
carpa	60123
carpa	77959
carpa circense	51176
carpa de circo	51176
carpa de lona	50163
carpa tipo campana	48557
carpeta	53692
carpeta	53936
carpeta	57568
carpiano	64663
carport	50325
carraca	49101
carraca	50327
carragenano	114821
carragenina	114821
carrefour	55158
carrera	64575
carreta	50358
carreta	53137
carreta	54601
carreta de hielo	55040
carrete	48992
carrete	51555
carrete	58041
carrete	58042
carrete	58245
carretela	51427
carretera	54807
carretera	54810
carretera	58206
carretera comarcal	49862
carretera de acceso	46060
carretera de circunvalación	48580
carretera elevada	50560
carretera secundaria	58912
carretilla	48176
carretilla	54601
carretilla	58842
carretilla	59423
carretilla	59673
carretilla de mano	48176
carretilla elevadora	53989
carretón	53137
carretón de hielo	55040
carriage house	51429
carricuba	60991
carril	50337
carril	55526
carril	60436
carril de taxis	60032
carrilera	60436
carriola	47746
carrito	47746
carrito	58691
carrito	58842
carrito de perro	53023
carrito de té	60036
carro	48402
carro	50211
carro	50333
carro	50347
carro	50358
carro	50838
carro	54601
carro	60908
carro de combate	59984
carro de golf	54352
carro de la compra	58842
carro de lavandería	55575
carro de municiones	49953
carrocería	49011
carrocería	49026
carromato	52209
carromato de provisiones	51078
carroza	50835
carroza	54734
carruaje	50330
carruco	55280
carrusel	50300
carta	50250
carta	57441
carta	76506
carta bomba	55634
carta del diez	60122
carta escondida	106965
cartabón	48643
cartabón	58701
cartabón	60537
cartapacio	49488
cartel	48722
cartelera	48722
cartelera	49684
cartelera	52987
cartera	47876
cartera	49488
cartera	55938
cartera	57568
cartera	57793
cartera	58461
cartera	60935
cartera del cartero	55938
cartone	54644
cartroad	60435
cartuchera	50382
cartucho	50371
cartucho de tinta	55109
cartulina	114806
cartulina	114809
cartulina	114816
cartón	114806
cartón	114816
cartón ondulado	114806
cartón ondulado	114815
cartón piedra	115835
cartón yeso	57402
carvedilol	50387
carámbano	115479
casa	49653
casa	54961
casa	81672
casa consistorial	60420
casa de fieras	56135
casa de juguete	57440
casa de locos	48478
casa de mala reputación	61131
casa de muñecas	53033
casa de naipes	54964
casa de putas	61131
casa de té	60049
casa del tesoro	60512
casa flotante	54962
casa parroquial	57646
casa planetaria	82586
casa prefabricada	57645
casa-bote	54962
casbah	82328
casca	78797
cascabel	59056
cascabillo	114845
cascanueces	56667
cascarón de nuez	51495
casco	53404
casco	54769
casco	54981
casco	57606
casco	58742
casco antiguo	81880
cascos	53404
cascos	54726
cascote	115136
caserío	82515
caserío	106272
caseta	49154
caseta de playa	48302
caseta para perros	55345
casete	50455
casete	50460
casete	50462
casete	50463
casetón	51540
casilla	52512
casilla	55941
casilla de maniobras	58929
casillero	49900
casillero	52512
casimir	116582
casino-hotel	54947
casita	57440
casque	50447
casquillo	53643
cassareep	78917
cassete	60003
cassette	50455
cassette	50460
cassette	50462
cassette	50463
castañuela	49097
castañuelas	49097
castillo	50478
castillo de naipes	54964
castillo de popa	57544
castro	50478
casuca	54970
casucha	54970
cat valium	55321
catacumba	50485
catacumbas	50485
catafalco	50487
catalejo	53665
catalejo	55824
catalejo	60080
catalizador	50489
catalizador	114375
catamarán	50495
cataplasma	48027
cataplasma	57613
catarómetro	55336
catchup	78237
catechu	99106
catechu negro	99106
catecolamina	114854
catedral	50523
catedral	50525
catgut	50519
catha edulis	55335
catodo	50531
catsup	78237
catártico	57789
catéter	50528
caucho	60299
caucho	116012
caucho butílico	116021
caucho natural	116012
caucho sintético	116014
caución	106864
caución judicial	106861
caudal	106878
caudales	106893
causa contractual	106715
cauterio	50562
cava	50620
cava	78722
caveto	50569
caveto	51837
caviar	78094
cavidad	54850
cavidad	85530
cayado	52363
cayena	78239
caz	56252
caza	53679
cazabombardero	53679
cazaminas	56266
cazatorpedero	60397
cazo	55479
cazo	57594
cazonete	60328
cazuela	53273
cazuela	76598
caña de pesca	53778
caña de pescar	53778
caña del timón	60265
cañamazo	49762
cañamazo	58099
cañamón	78134
cañería	57330
cañita	59668
caño	50620
caño	59381
caño	60614
cañonera	54500
cañonera	57559
cañonero	54500
cañón	48155
cañón	56775
cañón de agua	60990
cañón de chimenea	50958
cebada	78116
cebadera	56635
cebadera	59397
cebador	59489
cebo	47904
cecina de buey	77202
cedazo	58159
cedazo	58924
cedro	98456
cedro rojo	98457
cefadroxilo	50588
cefaloridina	50679
cefalosporina	50681
cefalosporinas	50681
cefoperazona	50589
cefotaxima	50592
ceftazidima	50594
ceftriaxona	50596
cefuroxima	50599
celada	58418
celaje	59029
celda	49700
celda	50613
celda	50615
celda	50618
celda de castigo	59873
celda de confinamiento	59873
celdilla	52512
celecoxib	50604
celesta	50606
cello	50625
celo	50633
celofán	50628
celosía	55229
celosía	55840
celosía	60607
celular	50630
celuloide	69416
celuloide	115783
cementerio	81832
cementerio	82410
cementita	114840
cemento	64856
cemento	114269
cemento	114835
cemento	114836
cemento armado	114838
cemento dental	64856
cemento hidráulico	114839
cemento portland	114839
cena	76571
cena	76572
cenador	47127
cenador	54255
cencerro	52226
cenefa	52076
cenicero	47391
cenit	82583
ceniza	114622
cenizas	114622
cenotafio	50638
centeno	78819
central	57632
central eléctrica	57632
centralita pública	57071
centrifugador	50671
centrifugadora	50671
centro	50642
centro	50650
centro	81833
centro	81841
centro	81843
centro de conferencias	51826
centro de control	51907
centro de gravedad	81835
centro de investigación	58097
centro de mesa	50652
centro de salud	56117
centro del río	85786
centro financiero	81877
centro médico	56117
centro social	51702
centro urbano	82530
centrocampo	82026
centroide	81839
centrosoma	65571
centrífuga	50671
centón	57048
cepillo	49591
cepillo	57545
cepillo de carpintero	57387
cepillo de dientes	60371
cepillo de fregar	58577
cepillo de púas	49514
cepillo de ranurar	52682
cepillo de uñas	56482
cepillo del pelo	54544
cepo	56005
cepo	57284
cepo	57545
cepo	59610
cepo	60491
cequí	58675
ceramica	50687
cerato	50692
cerbatana	48931
cerbatana	48934
cerbatana	54732
cerca	53632
cerca	81669
cerca de estacas	57237
cercado	53413
cercado	53632
cercanía	82369
cerda	49512
cerda	115434
cerdo	77237
cereal	78112
cereales	77475
cereales	78112
cerería	50788
cereza al marrasquino	76888
cerilla	56064
cerillero	56069
cerillo	50085
cerio	113916
cerivastatina	50699
cernedor	58925
cerote	115116
cerquillo	61083
cerradura	55775
cerradura de combinación	51668
cerrojo	49056
cerrojo	54672
cerrojo	55552
cerrojo	55778
certificado de suscripción	107255
cervecera	49446
cervecería	46476
cervecería	49446
cerveza	78683
cerveza ale	78699
cerveza alemana	78687
cerveza con limonada	78853
cerveza de barril	78684
cerveza de gengibre	78972
cerveza especiada	78991
cerveza inglesa	78699
cerveza light	78689
cerveza negra	78703
cerveza rubia	78688
cerveza sin alcohol	78977
cerveza sin fermentar	78697
cerviz	66071
cerámica	50687
cerámica	50689
cerámica	57555
cerámica	57608
cesión	106303
cesped	82129
cesta	48235
cesta	54025
cesta	54589
cesta de la compra	58840
cesta de mimbre	61135
cesto	48235
ceta	52461
ceñidor	54301
cfc	113767
chabola	54970
chacra	56020
chacra	106271
chaflanado	48645
chaflán	48645
chaflán	48649
chaflán	52054
chala	46039
chala	58440
chalana	61103
chalana	61104
chaleco inflable	55908
chaleco salvavidas	55663
chaleco salvavidas	55908
chalkpit	50763
chalkstone	116476
chalote	77599
chalupa	58746
chamfron	50791
chamizo	54970
champagne	78722
champan	78722
champaña	78722
champiñones rellenos	77681
champiñón relleno	77681
champán	78722
champán	78904
champú	58734
chancla	46039
chancla	53856
chancla	59085
chancleta	46039
chancleta	53856
chanclo	47173
chanclo	51334
chanclo	56845
chanclo de goma	47173
chanfron	50791
changarro	49782
chanquete	78091
chantillí	76893
chapa	50169
chapa	53288
chapa	55653
chapa	57417
chapa	58299
chapa	60803
chapa de metal	58771
chapado	60803
chapado en oro	54348
chapado en plata	58949
chapati	77337
chapitel	59540
chapsui de pollo	78512
chapuza	55548
chaquetón	57595
charabanc	49779
charca	57540
charcutería selecta	76700
charlota rusa	76835
charnela	54816
charol	114578
charola	60503
charretera	53446
chartreuse	78827
chascona	59856
chasis	50856
chasis	50858
chasis de radio	57895
chat	69899
chatarra	58548
chatarra	115128
chatarra	115134
chatarra	115135
chatarra	116096
chatarrería	82100
chaveta	52120
chaya	51834
cheddar	78445
cheeseburger	77435
chelo	50625
chenca	49821
chert	115212
cheruto	50910
cheurón	50932
cheval-de-frise	50929
chevron	50932
chicane	50936
chicha	54888
chicha	78785
chicharra	58204
chichigua	55407
chicho	52590
chicho	64582
chicle	76737
chicle	76739
chicle	115386
chicota	57864
chicote	49821
chicote	51109
chiflo	57333
chile	78240
chile con carne	78533
chili con carne	78533
chimenea	50951
chimenea	53746
chimenea	55500
chimenea	59121
chimenea de quinqué	55500
chimenea de ventilación	46416
chimeneas	50951
chimichurri	78321
china	50961
china	82738
chinche	49644
chinche	60238
chincheta	60238
chinchilla	50966
chinchilla	114588
chinela	58440
chinela	59085
chinga	49821
chingadera	53030
chintz	50985
chip	50987
chip	77528
chip de memoria	56133
chipolata	77291
chiquero	59730
chiribitil	52510
chiribitil	52512
chiribitil	55795
chirimía	58754
chiringa	55407
chirona	51971
chirrión	53251
chisme	53030
chisme	54257
chismes	54133
chismes	59722
chisquero	51129
chita	64660
chitlins	77261
chiva	49821
choche	49913
chocolate	50107
chocolate	54671
chocolate	57595
chocolate	76751
chocolate	78929
chocolate amargo	76761
chocolate blanco	76766
chocolate caliente	78929
chocolate con leche	76765
chocolate deshecho	78929
chocolatina	76722
chocolatina	76759
chocolatín	76759
chokedamp	114794
chola	46039
chop suey	78535
chophouse	59509
chopine	51047
chopo	103746
chopsteak	77201
chorizo	77292
chorrera	59381
chowder	76648
choza	54970
chrisom	51063
chromoplast	104882
chuchería	48051
chuchería	49451
chuchería	50706
chuchería	76702
chucho	53030
chucrut	78615
chucruta	78615
chucrú	78615
chuleta	77126
chuleta	77132
chuleta de cerdo	77249
chuleta de cordero	77231
chumacera	55293
chunche	53030
chupa-chups	76791
chupachups	76791
chupachús	76791
chupeta	76791
chupete	51673
chupete	76791
chupetín	76791
chupo	51673
chupón	51673
chupón	115479
churro	77028
chute	54825
chutney	78243
cháchara	48051
cianamida	114749
cianamida cálcica	114749
cianamida de calcio	114749
cianocobalamina	116507
cianuro	114961
cianuro de potasio	115159
cianuro de sodio	114962
cibercafé	52658
ciclobenzaprina	52661
ciclohexanol	114968
ciclomotor	56363
ciclopropano	52663
cicloserina	52664
ciclostil	52665
ciclostil	56257
ciclostilo	52665
ciclostilo	56257
ciclotrón	52666
cicuta	98477
cicuta	115420
cielo	81831
cielo	81997
cielo	86198
cielo aborregado	85734
cielo azul	85100
cielos	81831
cieno	115734
cierre	48907
cierre	53611
cierre	58596
cierre	59066
cierre hermético	58596
cigala	78053
cigarillo	51127
cigarrillo	51109
cigarrillo	51119
cigarro	51109
cigarro	51119
cigarro	58250
cigarro con filtro	53707
cigarro puro	51109
cigoma	64733
cigomático	64675
cigüeñal	52275
cilantro	78205
cilindro	52667
cilindro	52668
cilindroeje	65693
cilla	54392
cilla	60304
cima	81895
cima	82085
cima	82542
cimacio	52671
cimbel	47904
cimentación	54003
cimera	52322
cimetidina	51130
cimiento	54003
cinc	114034
cincel	50995
cincel	53203
cincha	51133
cincha	61054
cincha	61055
cine	51140
cine	69416
cinema	51140
cinema	69416
cinematógrafo	51140
cinematógrafo	56426
cinescopio	55382
cinina	114485
cinoxacina	119087
cinta	54675
cinta	54703
cinta	58153
cinta	58154
cinta	60002
cinta	60003
cinta adhesiva	46201
cinta adhesiva	50633
cinta aislante	54059
cinta americana	53234
cinta de audio	47579
cinta de audio	47580
cinta de cotizaciones	115841
cinta de enmascarar	56043
cinta de goma	58325
cinta de papel	115833
cinta de video	60851
cinta de video	60852
cinta magnética	55928
cinta métrica	60004
cintillo	54675
cintillo	54703
cinto	54301
cintura	54301
cinturón	50864
cinturón	54301
cinturón de asteroides	81716
cinturón de herramientas	60367
ciprofloxacina	51144
ciprofloxacino	51144
ciprofloxacino	119088
ciprés	98493
ciprés montezuma	98550
circo	51171
circona	116610
circuitería	51165
circuito	51154
circuito	51165
circuito	57872
circuito	57875
circuito abierto	56737
circuito basculante	53855
circuito biestable	53855
circuito cerrado	51349
circuito de carreras	57875
circuito de carreras	59298
circuito de control	51909
circuito de ordenador	51764
circuito de realimentación	53624
circuito eléctrico	51154
circuito eléctrico	55682
circuito impreso	57678
circuito integrado	55138
circuito lc	59988
circuito telefónico	60070
circunscripción	81923
circunscripción electoral	82513
circunvalación	48580
cirio	60855
cisterna	51179
cisterna	51181
cisterna	60989
cistrón	65519
citara	61338
citole	51182
citolisina	114972
citoplasma	65500
citoplasma	65501
citoquinina	114485
citosina	114973
citosol	65503
citotoxina	116169
citral	119015
citrina	78173
citrina	116518
ciudad	81847
ciudad	81866
ciudad	82504
ciudad	82512
ciudad de la luz	83645
ciudad dormitorio	81935
ciudad fantasma	82508
ciudad natal	82509
ciudad prospera	82506
ciudadela	48290
ciudades gemelas	84472
cizalla	49062
cizalla	58755
cizalla	58756
cizallas	59142
cizaña acuática	78128
clambake	76578
claqueta	51202
clara	78363
clara	78853
claraboya	59029
clarence	51205
clarete	78734
clarinete	51206
clarinete b bemol	48651
clarinete bajo	48256
claristorio	51262
claro	51213
claro	56741
claro	59029
claro	81868
claro	85913
clarín	51209
clase	51221
clasificador	59211
clasificador de correo	55948
claustro	51338
clava	48937
clave	55358
clave	57227
clave	57860
clavecín	54665
claveta	57093
clavicordio	51223
clavicordio	54665
clavicémbalo	54665
clavija	53096
clavija	57093
clavija	57095
clavija	57326
clavija maestra	55387
clavija telefónica	60069
clavillo	49343
clavo	54834
clavo	56481
clavo	60127
clavo	78185
clavícula	33160
clavícula	64676
claxon	54914
claxon	55411
clayware	57608
clepsidra	60993
cliente	56615
clima subtropical	82521
climatización	46307
climatizador	46307
clinoril	59773
clinómetro	51284
clip	48994
clip	50382
clip	51287
clip	56977
cliper	51304
clistrón	55414
cloaca	52551
cloaca	58711
clofibrato	51329
clomipramina	51342
clonidina	51344
clorambucil	51006
cloramfenicol	51010
cloramina	51009
cloranfenicol	51010
clorato	113800
clorato de potasio	115158
clorato de sodio	116047
clordiazepóxido	51013
clorhexidina	51015
clorhidrato de meperidina	56148
clorhidrato de metanfetamina	56185
cloridrato de procaína	57693
clorofila	25302
clorofluorocarbono	113767
clorofluorocarbonos	113767
clorofluorocarburo	113767
cloroformo	51017
cloropicrina	114869
cloroplasto	104883
cloroquina	51020
clorotiacida	51022
clorotiazida	51022
clorpirifos	114871
clorpirifós	114871
clorpromacina	51026
clorpromazina	51026
clortetraciclina	51029
cloruro	116067
cloruro	116072
cloruro amónico	114479
cloruro cálcico	115616
cloruro de aluminio	116073
cloruro de calcio	115616
cloruro de etilo	53495
cloruro de mercurio	115697
cloruro de metileno	116074
cloruro de plata	116076
cloruro de potasio	115154
closet	52563
clozapina	51400
club	51403
club	51405
club	51411
club soda	79029
clube	51411
clupea	77994
clutter	74844
clínica	51278
clínica	54936
clíper	51304
clóset	52563
coaseguro	106839
coaxial	51471
cobalamina	116507
cobalto	113922
cobertera	55654
cobertizo	55603
cobertizo	58759
cobertizo para botes	48979
cobertor	48497
cobertor	52220
cobertura	48497
cobertura	52213
cobertura	106832
cobijo	58784
cobre	113924
coca	51481
coca	51484
coca	51567
coca	76949
coca cola	78975
coca-cola	78975
cocaína	51484
coche	50211
coche	50222
coche	50330
coche	57031
coche bar	52920
coche cama	59051
coche celular	57512
coche de bomberos	53740
coche de caballos	50330
coche de carga	54041
coche de carreras	57871
coche de competición	57871
coche de pasajeros	57031
coche de policía	56941
coche deportivo	59371
coche eléctrico	53326
coche escalera	55477
coche fúnebre	54734
coche patrulla	52461
coche pullman	57760
coche restaurante	52915
coche restaurante	52920
coche utilitario	51710
coche-bomba	50240
coche-cama	59051
coche-comedor	52915
cochecito	47746
cochecito de bebé	47746
cochecito de niño	47746
cochera	51429
cochera	60131
cochinera	59730
cochinilla	115903
cochiquera	59730
cochon de lait	77239
cocido	76660
cocina	51951
cocina	55397
cocina	76508
cocina	76543
cocina	76548
cocinilla	59340
cock-a-leekie	76633
cock-leeky	76633
cocktail	78847
coco	77928
coctail de ron	78866
coctel	78847
coctelera	51508
coctelería	51506
cocuyo	59957
codal	52518
codera	52518
codeína	51511
codificador	58547
codificador	118809
codo	46772
codo	48594
codo	53322
codo	53324
codorniz	77081
coenzima	114811
cofa	60378
cofactor	114813
cofre	50918
cofre	51538
cofre	54876
cofre	58384
cofre del tesoro	60511
cogedero	54612
cogote	66071
cogulla	54876
cohete	58224
cohete	58225
cohete	59030
cohete espacial	59245
cohete secundario	49135
cointreau	78836
cojinete	47956
cojinete	48434
cojinete de bolas	47956
cojín	52605
col	85235
col rellena	78631
cola	59952
cola	78969
cola	114258
cola animal	114259
cola de cometa	55409
cola de langosta	78054
cola de milano	53094
colación	76567
colación	76581
colada	85305
colada	115652
colador	51569
colador	58924
colador	59658
colador de té	60051
colastro	65346
colca	59639
colcha	48497
colcha	48854
colcha	52220
colcha	57847
colchicina	51570
colchoneta	56060
colchón	56081
colchón de aire	46384
colchón de plumas	53619
colecalciferol	116512
colecistocinina	65392
colecistoquinina	65392
colector de admisión	55117
colector de admisión	55136
colector de escape	55989
colector principal	58712
colector solar	59194
colegiatura	106720
colegio	58518
colegio electoral	81853
colegio electoral	82292
coleslaw	78157
coleto	59856
colgadero	54636
colgador	51456
colgador	54846
colgante	57113
colilla	49821
colilla	51121
colimador	51613
colimador	51615
colina	114872
colirio	53543
coliseo	46632
colisionador	51608
collada	86097
collado	86097
collar	51044
collar	51584
collar	51588
collar	53024
collar	56542
collar	61651
collar de hierro	54195
collar de perro	53024
collarino	54366
colmena	48505
colmena de abejas	48505
colmenar	47031
colmillo	26371
colmillo	26374
colmillo	26376
colmillo	64846
colmo	82542
colodión	114784
colofón	51623
coloide	113681
colombina	76791
colonia	51617
colonia	81721
colonia	84185
colonoscopio	51621
color	51631
color	115894
color	115895
color al óleo	56706
colorante	76518
colorante	115894
colorante	115895
colorante fluorescente	115907
colores	51631
colorete	58299
colorímetro	51625
coloso de rodas	51642
columbario	51648
columna	51654
columna	51658
columna	51660
columna	57256
columnata	47133
columnata	51619
columpio	59884
colutorio	115083
comarca	81923
comba	55311
combinado	78846
combinado	78856
combustible	114912
combustible	115239
combustible fósil	114160
combustible nuclear	114168
comedero	55985
comedor	49931
comedor	50142
comedor	52915
comedor	52922
comedor	55872
comedor	58115
comedor de oficiales	56700
comestible	76472
comestibles	76472
cometa	55407
comic	71123
comida	328
comida	76470
comida	76481
comida	76515
comida	76542
comida	76560
comida	76567
comida	76571
comida	78098
comida basura	77473
comida completa	76559
comida congelada	76553
comida de perro	78137
comida decente	76559
comida deshidratada	76558
comida espiritual	79040
comida festiva	76586
comida para gatos	78138
comida para llevar	76701
comida para perros	78137
comida precocinada	76694
comida recalentada	76547
comida rápida	76477
comilona	76583
comilona	76586
comino	78276
comisaría	57511
comisaría de policía	57511
comisión	106699
comodidades	106948
comodín	55286
comodín	61150
compact disc	51712
compacto	51710
compacto	51712
compartimento	51718
compartimento	52563
compartimento de carga	50278
compartimento de equipaje	55862
compartimento de fumadores	59119
compartimiento	51718
compartimiento individual	58266
compensación	58695
complejo	49665
complejo	51741
complejo	114917
complejo aniónico	113850
complejo hotelero	58112
complejo vitamínico b	116505
complementario	46212
complemento	46049
componedora	60683
componente	51734
componente	55103
componente	67716
componente	109475
composición	113682
compost	114920
compota	76817
compota de manzana	78264
compra	106299
comprar	106300
compraventa condicional	106871
compresa	51749
compresa	58449
compresor	51753
compresor de aire	46305
comprimido	57275
compuerta	59104
compuerta	59105
compuerta	61071
compuesto	114917
compuesto	114921
compuesto binario	113854
compuesto inorgánico	115503
compuesto isómero	115533
compuesto químico	114921
compuesto sintético	115395
computador	51755
computadora	51755
computadora analógica	46692
computadora central	55954
computadora de escritorio	52813
computadora de mano	54608
compás	51728
comuna	81870
comunicación inalámbrica	69487
comunidad de bienes	106248
común	82260
concejo	81864
concentrado	76519
concentrado de tomate	76520
concentrador	118701
concentrador	118856
concertina	51789
concha	57710
concha	114545
concreto	114924
condado	81889
condado	81890
condado	81949
condado	82107
condado palatino	81891
condensado	116027
condensador	50173
condensador	51798
condensador	51802
condensador eléctrico	50173
condensador óptico	51798
condiciones	106591
condimento	76611
condimento	78162
condimento	78167
condimento	78170
condimento	78288
condom	51808
conducto	51818
conducto	53233
conducto	57330
conducto	61012
conducto aéreo	46386
conducto de admisión	55117
conducto de vapor	59522
conductor	51815
conductor	114929
condón	51808
conector	51847
conejera	57869
conejera	82547
conejo	77220
conejo	114594
conexión	51847
confección	76717
conferencia	69479
conferencia interurbana	69479
confesionario	51832
confesonario	51832
confeti	51834
confit	76602
confitura	76719
confitura	76741
confitura	77052
confitura de fresa	77054
confluencia	55315
confort	116408
congelados	76553
conglomerado	116568
conglomerado de madera	116568
congosto	85305
conidióforo	98279
conjunción	55316
conmutador	51704
conmutador	60331
conmutador	118702
conmutador de palanca	60331
cono	51820
conopial	56702
conquibus	106883
conserva	76554
conserva	77049
conservador	115958
conservante	115958
conservas	77049
conservatorio	51857
consigna	50876
consola	49340
consola	49898
consolador	52908
consomé	76620
constantan	114927
constantano	114927
constantán	114927
constitución de existencias	106778
constituyente	51734
constituyente	67716
construcción	49653
construcción	59707
consulado	51870
contacto	51874
contacto eléctrico	53328
contador	52150
contador	52163
contador	56180
contador de centelleo	58530
contador de geiger	54263
contador del agua	61013
contador del gas	54220
contador geiger	54263
contador proporcional	57721
contaminación	114933
contaminante	114933
contaminante	115133
contenedor	51882
contenedor de carbón	51431
contenedor de carga	50280
contenedor de recambios	57024
contera	53643
contestador	46815
contestador automático	46815
continental divide	82554
continental quilt	53312
contorno	82242
contrabajista	48262
contrabajo	48262
contrabajón	51898
